transaction_id,timestamp,date,time,customer_id,merchant_id,merchant_category,transaction_type,payment_method,amount,amount_category,status,latitude,longitude,account_balance,is_fraud,hour,day_of_week,month,month_name,quarter,year
TXN00004199,2024-11-02 22:27:07,2024-11-02,22:27:07,CUST000071,MERCH000158,other,purchase,debit_card,15.38,medium,approved,38.832246,-121.515177,5264.61,0,22,Saturday,11,November,4,2024
TXN00004200,2024-11-02 23:47:15,2024-11-02,23:47:15,CUST000075,MERCH000109,healthcare,deposit,debit_card,31.98,medium,approved,37.791791,-122.939645,6902.72,0,23,Saturday,11,November,4,2024
TXN00004201,2024-11-02 23:51:33,2024-11-02,23:51:33,CUST000146,MERCH000068,utilities,transfer,credit_card,431.19,very_large,approved,39.270772,-122.146307,322.16,0,23,Saturday,11,November,4,2024
TXN00004202,2024-11-03 02:56:37,2024-11-03,02:56:37,CUST000111,MERCH000137,healthcare,purchase,debit_card,169.44,very_large,approved,39.094358,-120.295524,5503.82,0,2,Sunday,11,November,4,2024
TXN00004203,2024-11-03 04:03:04,2024-11-03,04:03:04,CUST000124,MERCH000017,restaurant,purchase,bank_transfer,14.37,medium,approved,38.76667,-121.465474,3057.12,1,4,Sunday,11,November,4,2024
TXN00004204,2024-11-03 05:02:52,2024-11-03,05:02:52,CUST000146,MERCH000043,other,transfer,bank_transfer,1923.29,extra_large,approved,39.093488,-120.606154,7593.13,0,5,Sunday,11,November,4,2024
TXN00004205,2024-11-03 11:13:08,2024-11-03,11:13:08,CUST000151,MERCH000103,online_shopping,transfer,debit_card,148.56,very_large,approved,38.840759,-121.793112,4741.83,0,11,Sunday,11,November,4,2024
TXN00004206,2024-11-03 13:00:34,2024-11-03,13:00:34,CUST000054,MERCH000088,restaurant,deposit,debit_card,184.16,very_large,approved,38.558137,-120.969109,8357.35,0,13,Sunday,11,November,4,2024
TXN00004207,2024-11-03 14:54:01,2024-11-03,14:54:01,CUST000031,MERCH000185,other,fee,credit_card,-3.76,small,approved,38.247866,-122.49299,4030.06,0,14,Sunday,11,November,4,2024
TXN00004208,2024-11-03 15:22:14,2024-11-03,15:22:14,CUST000056,MERCH000103,utilities,fee,bank_transfer,-5.1,small,declined,37.134125,-120.7904,8288.19,1,15,Sunday,11,November,4,2024
TXN00004209,2024-11-03 16:27:20,2024-11-03,16:27:20,CUST000112,MERCH000141,healthcare,purchase,credit_card,50.7,large,approved,39.597064,-120.640257,7193.42,0,16,Sunday,11,November,4,2024
TXN00004210,2024-11-03 16:33:53,2024-11-03,16:33:53,CUST000071,MERCH000185,gas_station,purchase,debit_card,13.47,medium,approved,39.596622,-122.729579,8299.75,0,16,Sunday,11,November,4,2024
TXN00004211,2024-11-03 18:27:01,2024-11-03,18:27:01,CUST000124,MERCH000154,groceries,transfer,credit_card,654.71,extra_large,pending,38.782142,-122.450068,8142.96,0,18,Sunday,11,November,4,2024
TXN00004212,2024-11-03 18:28:53,2024-11-03,18:28:53,CUST000013,MERCH000189,retail,purchase,credit_card,31.84,medium,approved,37.803653,-121.611332,4915.01,0,18,Sunday,11,November,4,2024
TXN00004213,2024-11-03 20:18:31,2024-11-03,20:18:31,CUST000113,MERCH000062,retail,transfer,credit_card,49.4,medium,declined,37.084393,-121.08769,3744.1,0,20,Sunday,11,November,4,2024
TXN00004214,2024-11-03 21:20:18,2024-11-03,21:20:18,CUST000075,MERCH000019,entertainment,purchase,cash,10.39,medium,approved,37.004286,-121.087526,7674.93,0,21,Sunday,11,November,4,2024
TXN00004215,2024-11-03 22:07:49,2024-11-03,22:07:49,CUST000117,MERCH000081,online_shopping,transfer,debit_card,176.77,very_large,pending,37.218722,-120.995391,3679.09,0,22,Sunday,11,November,4,2024
TXN00004216,2024-11-04 00:21:26,2024-11-04,00:21:26,CUST000092,MERCH000030,online_shopping,purchase,debit_card,42.77,medium,approved,38.079659,-120.856754,985.03,0,0,Monday,11,November,4,2024
TXN00004217,2024-11-04 01:38:14,2024-11-04,01:38:14,CUST000055,MERCH000127,healthcare,purchase,credit_card,12.48,medium,approved,37.565188,-121.4827,8602.56,0,1,Monday,11,November,4,2024
TXN00004218,2024-11-04 02:37:10,2024-11-04,02:37:10,CUST000178,MERCH000013,groceries,purchase,digital_wallet,38.1,medium,approved,37.795174,-121.275434,4032.26,0,2,Monday,11,November,4,2024
TXN00004219,2024-11-04 03:36:44,2024-11-04,03:36:44,CUST000035,MERCH000177,transportation,deposit,credit_card,114.06,very_large,approved,39.098981,-122.974782,1412.78,0,3,Monday,11,November,4,2024
TXN00004220,2024-11-04 06:05:24,2024-11-04,06:05:24,CUST000142,MERCH000082,transportation,purchase,credit_card,22.31,medium,declined,39.877449,-122.500198,6500.12,0,6,Monday,11,November,4,2024
TXN00004221,2024-11-04 07:24:37,2024-11-04,07:24:37,CUST000186,MERCH000121,transportation,deposit,debit_card,100.57,very_large,approved,37.620328,-121.504308,8908.76,0,7,Monday,11,November,4,2024
TXN00004222,2024-11-04 07:30:47,2024-11-04,07:30:47,CUST000117,MERCH000116,gas_station,transfer,digital_wallet,90.53,large,approved,38.396932,-120.763221,8623.56,0,7,Monday,11,November,4,2024
TXN00004223,2024-11-04 09:55:11,2024-11-04,09:55:11,CUST000175,MERCH000179,other,refund,credit_card,-16.85,medium,approved,39.974438,-120.573225,5589.02,0,9,Monday,11,November,4,2024
TXN00004224,2024-11-04 09:56:23,2024-11-04,09:56:23,CUST000026,MERCH000111,transportation,transfer,debit_card,28.45,medium,approved,39.795023,-120.813169,971.9,0,9,Monday,11,November,4,2024
TXN00004225,2024-11-04 11:03:58,2024-11-04,11:03:58,CUST000110,MERCH000009,restaurant,purchase,debit_card,40.41,medium,approved,38.056949,-121.540792,6996.37,0,11,Monday,11,November,4,2024
TXN00004226,2024-11-04 14:46:03,2024-11-04,14:46:03,CUST000104,MERCH000029,transportation,purchase,digital_wallet,4.16,small,approved,37.959067,-122.156167,6127.4,0,14,Monday,11,November,4,2024
TXN00004227,2024-11-04 16:35:56,2024-11-04,16:35:56,CUST000002,MERCH000093,transportation,purchase,credit_card,139.51,very_large,declined,37.726512,-121.665852,2180.47,0,16,Monday,11,November,4,2024
TXN00004228,2024-11-04 16:53:21,2024-11-04,16:53:21,CUST000098,MERCH000110,gas_station,withdrawal,debit_card,130.13,very_large,approved,37.466209,-122.972115,9015.35,0,16,Monday,11,November,4,2024
TXN00004229,2024-11-04 22:42:46,2024-11-04,22:42:46,CUST000075,MERCH000136,retail,refund,credit_card,-8.85,small,approved,38.380156,-121.206122,958.01,0,22,Monday,11,November,4,2024
TXN00004230,2024-11-05 01:28:40,2024-11-05,01:28:40,CUST000142,MERCH000108,healthcare,purchase,credit_card,7.85,small,approved,38.023362,-122.776299,3793.08,1,1,Tuesday,11,November,4,2024
TXN00004231,2024-11-05 02:22:45,2024-11-05,02:22:45,CUST000190,MERCH000081,healthcare,purchase,credit_card,106.62,very_large,approved,39.234513,-122.56383,1035.88,0,2,Tuesday,11,November,4,2024
TXN00004232,2024-11-05 05:43:04,2024-11-05,05:43:04,CUST000018,MERCH000015,other,purchase,bank_transfer,28.05,medium,approved,37.7106,-121.12207,9128.25,0,5,Tuesday,11,November,4,2024
TXN00004233,2024-11-05 07:31:24,2024-11-05,07:31:24,CUST000070,MERCH000197,healthcare,purchase,credit_card,35.16,medium,approved,39.208997,-122.959954,450.3,0,7,Tuesday,11,November,4,2024
TXN00004234,2024-11-05 10:34:57,2024-11-05,10:34:57,CUST000098,MERCH000162,other,purchase,digital_wallet,33.92,medium,approved,37.86444,-121.279334,4315.07,0,10,Tuesday,11,November,4,2024
TXN00004235,2024-11-05 12:43:47,2024-11-05,12:43:47,CUST000101,MERCH000180,entertainment,purchase,credit_card,8.9,small,approved,38.778186,-121.08486,8631.61,0,12,Tuesday,11,November,4,2024
TXN00004236,2024-11-05 13:18:40,2024-11-05,13:18:40,CUST000149,MERCH000178,groceries,purchase,digital_wallet,72.64,large,approved,38.91529,-120.635175,2588.69,0,13,Tuesday,11,November,4,2024
TXN00004237,2024-11-05 14:22:36,2024-11-05,14:22:36,CUST000098,MERCH000195,transportation,purchase,debit_card,51.88,large,approved,39.015344,-122.795908,1139.62,0,14,Tuesday,11,November,4,2024
TXN00004238,2024-11-05 15:15:09,2024-11-05,15:15:09,CUST000009,MERCH000005,healthcare,purchase,credit_card,33.74,medium,approved,37.526017,-122.991205,1357.34,0,15,Tuesday,11,November,4,2024
TXN00004239,2024-11-05 18:11:03,2024-11-05,18:11:03,CUST000146,MERCH000098,transportation,purchase,debit_card,3.43,small,approved,37.848134,-120.699426,4108.86,0,18,Tuesday,11,November,4,2024
TXN00004240,2024-11-05 20:14:59,2024-11-05,20:14:59,CUST000175,MERCH000009,groceries,purchase,credit_card,54.8,large,approved,37.738347,-122.129838,4342.96,0,20,Tuesday,11,November,4,2024
TXN00004241,2024-11-05 21:38:49,2024-11-05,21:38:49,CUST000113,MERCH000005,entertainment,purchase,credit_card,48.34,medium,approved,38.728481,-120.338384,7208.96,0,21,Tuesday,11,November,4,2024
TXN00004242,2024-11-06 00:56:38,2024-11-06,00:56:38,CUST000128,MERCH000155,healthcare,purchase,debit_card,30.13,medium,approved,37.227239,-122.445094,2455.49,0,0,Wednesday,11,November,4,2024
TXN00004243,2024-11-06 02:33:46,2024-11-06,02:33:46,CUST000032,MERCH000113,healthcare,purchase,debit_card,86.94,large,approved,38.554769,-121.243483,7048.21,0,2,Wednesday,11,November,4,2024
TXN00004244,2024-11-06 03:10:45,2024-11-06,03:10:45,CUST000041,MERCH000117,utilities,purchase,debit_card,102.41,very_large,approved,37.262401,-122.671771,9989.86,0,3,Wednesday,11,November,4,2024
TXN00004245,2024-11-06 03:49:09,2024-11-06,03:49:09,CUST000046,MERCH000084,utilities,purchase,cash,46.33,medium,approved,38.011168,-121.79193,8656.08,0,3,Wednesday,11,November,4,2024
TXN00004246,2024-11-06 05:01:39,2024-11-06,05:01:39,CUST000095,MERCH000047,retail,transfer,credit_card,14.67,medium,approved,39.060118,-120.353807,6392.19,0,5,Wednesday,11,November,4,2024
TXN00004247,2024-11-06 06:18:33,2024-11-06,06:18:33,CUST000186,MERCH000062,utilities,purchase,digital_wallet,9.34,small,approved,38.237692,-121.174957,9405.13,0,6,Wednesday,11,November,4,2024
TXN00004248,2024-11-06 07:28:06,2024-11-06,07:28:06,CUST000113,MERCH000045,other,purchase,digital_wallet,16.48,medium,approved,37.841026,-120.931149,9911.98,0,7,Wednesday,11,November,4,2024
TXN00004249,2024-11-06 07:58:18,2024-11-06,07:58:18,CUST000036,MERCH000066,online_shopping,purchase,credit_card,25.83,medium,approved,38.847572,-122.322089,5745.71,0,7,Wednesday,11,November,4,2024
TXN00004250,2024-11-06 10:11:20,2024-11-06,10:11:20,CUST000052,MERCH000023,other,purchase,credit_card,76.83,large,approved,39.220807,-120.231747,2808.94,0,10,Wednesday,11,November,4,2024
TXN00004251,2024-11-06 10:28:45,2024-11-06,10:28:45,CUST000080,MERCH000098,online_shopping,transfer,debit_card,133.66,very_large,approved,37.763755,-121.129553,9158.33,0,10,Wednesday,11,November,4,2024
TXN00004252,2024-11-06 11:33:23,2024-11-06,11:33:23,CUST000133,MERCH000189,groceries,purchase,debit_card,28.06,medium,approved,37.8982,-122.682344,8457.53,0,11,Wednesday,11,November,4,2024
TXN00004253,2024-11-06 12:50:34,2024-11-06,12:50:34,CUST000097,MERCH000093,restaurant,purchase,credit_card,62.11,large,approved,38.920882,-122.953343,937.65,0,12,Wednesday,11,November,4,2024
TXN00004254,2024-11-06 13:28:59,2024-11-06,13:28:59,CUST000082,MERCH000043,healthcare,purchase,credit_card,15.25,medium,declined,39.89567,-122.952232,9370.11,0,13,Wednesday,11,November,4,2024
TXN00004255,2024-11-06 14:33:37,2024-11-06,14:33:37,CUST000123,MERCH000163,restaurant,purchase,debit_card,61.99,large,approved,37.641615,-122.846365,3725.58,0,14,Wednesday,11,November,4,2024
TXN00004256,2024-11-06 15:03:17,2024-11-06,15:03:17,CUST000048,MERCH000158,other,purchase,debit_card,41.58,medium,approved,38.962743,-120.265152,3288.65,0,15,Wednesday,11,November,4,2024
TXN00004257,2024-11-06 15:32:53,2024-11-06,15:32:53,CUST000016,MERCH000067,restaurant,purchase,credit_card,55.88,large,approved,39.71977,-121.924864,3498.37,0,15,Wednesday,11,November,4,2024
TXN00004258,2024-11-06 16:00:42,2024-11-06,16:00:42,CUST000008,MERCH000138,healthcare,purchase,digital_wallet,77.19,large,approved,38.3859,-122.105302,3268.18,0,16,Wednesday,11,November,4,2024
TXN00004259,2024-11-06 19:24:41,2024-11-06,19:24:41,CUST000051,MERCH000128,gas_station,purchase,debit_card,31.58,medium,pending,37.950533,-121.750363,5208.65,0,19,Wednesday,11,November,4,2024
TXN00004260,2024-11-06 19:57:47,2024-11-06,19:57:47,CUST000019,MERCH000056,restaurant,refund,credit_card,-4.08,small,approved,39.000613,-121.771285,5839.76,0,19,Wednesday,11,November,4,2024
TXN00004261,2024-11-06 20:58:40,2024-11-06,20:58:40,CUST000070,MERCH000034,utilities,refund,debit_card,-11.85,medium,approved,37.094295,-122.28452,4313.79,0,20,Wednesday,11,November,4,2024
TXN00004262,2024-11-06 23:43:58,2024-11-06,23:43:58,CUST000149,MERCH000065,healthcare,purchase,credit_card,72.36,large,declined,38.080482,-122.724516,4184.53,0,23,Wednesday,11,November,4,2024
TXN00004263,2024-11-07 00:11:57,2024-11-07,00:11:57,CUST000146,MERCH000006,entertainment,purchase,debit_card,18.82,medium,approved,37.773922,-122.67412,7399.41,0,0,Thursday,11,November,4,2024
TXN00004264,2024-11-07 00:25:03,2024-11-07,00:25:03,CUST000132,MERCH000198,utilities,purchase,credit_card,17.04,medium,approved,37.673865,-121.202434,129.97,0,0,Thursday,11,November,4,2024
TXN00004265,2024-11-07 01:23:22,2024-11-07,01:23:22,CUST000169,MERCH000171,gas_station,purchase,credit_card,35.24,medium,approved,37.539278,-121.809495,9474.18,0,1,Thursday,11,November,4,2024
TXN00004266,2024-11-07 15:48:53,2024-11-07,15:48:53,CUST000054,MERCH000016,gas_station,refund,credit_card,-48.17,medium,approved,39.21119,-120.292634,7172.89,0,15,Thursday,11,November,4,2024
TXN00004267,2024-11-07 15:58:50,2024-11-07,15:58:50,CUST000175,MERCH000191,transportation,purchase,credit_card,52.35,large,approved,39.865299,-121.60879,7101.8,0,15,Thursday,11,November,4,2024
TXN00004268,2024-11-07 16:43:25,2024-11-07,16:43:25,CUST000085,MERCH000193,utilities,purchase,debit_card,188.82,very_large,approved,38.154312,-121.489525,4277.44,0,16,Thursday,11,November,4,2024
TXN00004269,2024-11-07 16:51:34,2024-11-07,16:51:34,CUST000087,MERCH000133,online_shopping,purchase,debit_card,49.48,medium,approved,37.14731,-120.215265,9661.29,0,16,Thursday,11,November,4,2024
TXN00004270,2024-11-07 20:28:51,2024-11-07,20:28:51,CUST000087,MERCH000025,entertainment,refund,credit_card,-26.85,medium,approved,39.156735,-121.495078,103.2,0,20,Thursday,11,November,4,2024
TXN00004271,2024-11-07 21:29:18,2024-11-07,21:29:18,CUST000020,MERCH000027,healthcare,purchase,credit_card,26.21,medium,approved,38.614613,-121.494054,857.17,0,21,Thursday,11,November,4,2024
TXN00004272,2024-11-07 21:55:26,2024-11-07,21:55:26,CUST000197,MERCH000170,gas_station,withdrawal,cash,11.06,medium,approved,39.170934,-121.910511,8060.24,0,21,Thursday,11,November,4,2024
TXN00004273,2024-11-07 23:37:18,2024-11-07,23:37:18,CUST000028,MERCH000117,gas_station,transfer,credit_card,107.42,very_large,approved,38.943712,-120.868764,7413.14,0,23,Thursday,11,November,4,2024
TXN00004274,2024-11-08 06:13:01,2024-11-08,06:13:01,CUST000071,MERCH000124,entertainment,purchase,credit_card,34.52,medium,approved,39.716308,-121.823317,2786.42,0,6,Friday,11,November,4,2024
TXN00004275,2024-11-08 07:13:18,2024-11-08,07:13:18,CUST000068,MERCH000055,transportation,deposit,debit_card,138.37,very_large,approved,37.421321,-121.235033,5988.12,0,7,Friday,11,November,4,2024
TXN00004276,2024-11-08 07:25:18,2024-11-08,07:25:18,CUST000016,MERCH000107,online_shopping,purchase,digital_wallet,44.92,medium,approved,37.507486,-121.657814,5367.32,0,7,Friday,11,November,4,2024
TXN00004277,2024-11-08 07:32:25,2024-11-08,07:32:25,CUST000032,MERCH000026,groceries,refund,digital_wallet,-24.91,medium,approved,38.024708,-121.413765,5318.44,0,7,Friday,11,November,4,2024
TXN00004278,2024-11-08 08:48:42,2024-11-08,08:48:42,CUST000013,MERCH000016,gas_station,transfer,cash,351.66,very_large,approved,38.474166,-120.518918,5996.06,0,8,Friday,11,November,4,2024
TXN00004279,2024-11-08 09:05:49,2024-11-08,09:05:49,CUST000056,MERCH000109,transportation,purchase,credit_card,25.5,medium,approved,39.777141,-121.758801,9937.98,0,9,Friday,11,November,4,2024
TXN00004280,2024-11-08 12:02:49,2024-11-08,12:02:49,CUST000173,MERCH000108,retail,purchase,cash,76.6,large,approved,39.720893,-122.309767,9874.71,0,12,Friday,11,November,4,2024
TXN00004281,2024-11-08 18:05:21,2024-11-08,18:05:21,CUST000071,MERCH000090,healthcare,deposit,credit_card,275.16,very_large,approved,39.615616,-121.289039,9818.65,0,18,Friday,11,November,4,2024
TXN00004282,2024-11-08 19:32:30,2024-11-08,19:32:30,CUST000026,MERCH000101,entertainment,purchase,credit_card,19.04,medium,approved,37.667581,-120.187474,5531.98,0,19,Friday,11,November,4,2024
TXN00004283,2024-11-08 20:28:34,2024-11-08,20:28:34,CUST000138,MERCH000156,other,purchase,debit_card,22.02,medium,approved,39.189029,-120.920364,3249.13,0,20,Friday,11,November,4,2024
TXN00004284,2024-11-08 21:07:05,2024-11-08,21:07:05,CUST000200,MERCH000158,retail,purchase,debit_card,15.36,medium,declined,38.150475,-122.07491,5645.09,0,21,Friday,11,November,4,2024
TXN00004285,2024-11-08 23:11:48,2024-11-08,23:11:48,CUST000045,MERCH000126,retail,withdrawal,credit_card,13.17,medium,approved,39.793549,-120.111019,6264.62,0,23,Friday,11,November,4,2024
TXN00004286,2024-11-08 23:13:13,2024-11-08,23:13:13,CUST000054,MERCH000122,other,deposit,credit_card,506.86,extra_large,approved,37.643608,-121.971849,3183.24,0,23,Friday,11,November,4,2024
TXN00004287,2024-11-09 02:05:23,2024-11-09,02:05:23,CUST000197,MERCH000089,online_shopping,purchase,cash,800.39,extra_large,approved,37.423774,-120.050238,6364.48,0,2,Saturday,11,November,4,2024
TXN00004288,2024-11-09 04:13:25,2024-11-09,04:13:25,CUST000034,MERCH000173,utilities,withdrawal,digital_wallet,54.02,large,approved,39.527156,-122.424031,6257.74,0,4,Saturday,11,November,4,2024
TXN00004289,2024-11-09 05:37:34,2024-11-09,05:37:34,CUST000113,MERCH000147,utilities,purchase,debit_card,23.79,medium,approved,39.150723,-120.001051,9044.37,0,5,Saturday,11,November,4,2024
TXN00004290,2024-11-09 06:49:21,2024-11-09,06:49:21,CUST000046,MERCH000013,other,fee,debit_card,-10.69,medium,approved,39.464265,-122.772283,2452.28,0,6,Saturday,11,November,4,2024
TXN00004291,2024-11-09 08:49:16,2024-11-09,08:49:16,CUST000188,MERCH000075,utilities,purchase,digital_wallet,60.4,large,approved,37.47383,-120.86028,7006.34,0,8,Saturday,11,November,4,2024
TXN00004292,2024-11-09 10:20:40,2024-11-09,10:20:40,CUST000198,MERCH000112,online_shopping,purchase,cash,15.58,medium,approved,39.654378,-120.778675,4562.54,0,10,Saturday,11,November,4,2024
TXN00004293,2024-11-09 11:10:51,2024-11-09,11:10:51,CUST000155,MERCH000151,healthcare,purchase,debit_card,13.76,medium,approved,39.032861,-120.961276,1386.17,0,11,Saturday,11,November,4,2024
TXN00004294,2024-11-09 12:11:12,2024-11-09,12:11:12,CUST000066,MERCH000014,restaurant,purchase,credit_card,75.1,large,approved,38.954682,-120.66718,3230.21,0,12,Saturday,11,November,4,2024
TXN00004295,2024-11-09 15:02:16,2024-11-09,15:02:16,CUST000087,MERCH000098,transportation,purchase,credit_card,48.58,medium,approved,38.747752,-121.584501,667.04,0,15,Saturday,11,November,4,2024
TXN00004296,2024-11-09 15:11:37,2024-11-09,15:11:37,CUST000048,MERCH000104,other,transfer,debit_card,346.12,very_large,approved,39.294629,-122.837658,3261.4,0,15,Saturday,11,November,4,2024
TXN00004297,2024-11-09 15:50:29,2024-11-09,15:50:29,CUST000175,MERCH000151,transportation,purchase,credit_card,66.94,large,approved,38.246825,-121.92674,783.24,0,15,Saturday,11,November,4,2024
TXN00004298,2024-11-09 18:44:33,2024-11-09,18:44:33,CUST000183,MERCH000168,gas_station,fee,credit_card,-2.43,small,pending,37.398464,-121.073057,9261.91,0,18,Saturday,11,November,4,2024
TXN00004299,2024-11-09 18:46:49,2024-11-09,18:46:49,CUST000092,MERCH000064,online_shopping,purchase,debit_card,15.28,medium,approved,38.617795,-121.061259,1107.28,0,18,Saturday,11,November,4,2024
TXN00004300,2024-11-09 18:54:53,2024-11-09,18:54:53,CUST000140,MERCH000187,transportation,refund,credit_card,-9.95,small,approved,39.244306,-122.414419,8191.68,0,18,Saturday,11,November,4,2024
TXN00004301,2024-11-09 19:57:05,2024-11-09,19:57:05,CUST000032,MERCH000020,other,purchase,digital_wallet,41.14,medium,approved,37.460942,-122.240984,9070.65,0,19,Saturday,11,November,4,2024
TXN00004302,2024-11-09 20:16:37,2024-11-09,20:16:37,CUST000095,MERCH000160,healthcare,withdrawal,credit_card,40.01,medium,approved,37.672062,-121.539906,4729.94,0,20,Saturday,11,November,4,2024
TXN00004303,2024-11-09 21:56:09,2024-11-09,21:56:09,CUST000133,MERCH000078,utilities,refund,debit_card,-13.95,medium,approved,39.089637,-120.814168,633.87,0,21,Saturday,11,November,4,2024
TXN00004304,2024-11-09 23:23:55,2024-11-09,23:23:55,CUST000081,MERCH000024,retail,withdrawal,cash,33.79,medium,approved,37.808953,-120.441606,5998.28,0,23,Saturday,11,November,4,2024
TXN00004305,2024-11-10 01:04:58,2024-11-10,01:04:58,CUST000073,MERCH000046,retail,fee,debit_card,-6.28,small,approved,37.509823,-122.740545,2424.21,0,1,Sunday,11,November,4,2024
TXN00004306,2024-11-10 01:49:45,2024-11-10,01:49:45,CUST000001,MERCH000018,gas_station,purchase,credit_card,27.64,medium,approved,39.668176,-120.22314,1848.92,0,1,Sunday,11,November,4,2024
TXN00004307,2024-11-10 02:04:12,2024-11-10,02:04:12,CUST000153,MERCH000111,transportation,purchase,debit_card,16.76,medium,approved,37.482686,-120.216805,5710.96,1,2,Sunday,11,November,4,2024
TXN00004308,2024-11-10 02:29:43,2024-11-10,02:29:43,CUST000175,MERCH000094,entertainment,transfer,digital_wallet,18.8,medium,approved,38.032446,-122.976199,3628.19,0,2,Sunday,11,November,4,2024
TXN00004309,2024-11-10 08:11:25,2024-11-10,08:11:25,CUST000196,MERCH000176,other,withdrawal,bank_transfer,19.83,medium,approved,38.285291,-121.480771,7330.75,0,8,Sunday,11,November,4,2024
TXN00004310,2024-11-10 09:15:56,2024-11-10,09:15:56,CUST000146,MERCH000142,entertainment,purchase,debit_card,96.37,large,approved,38.42842,-121.238567,5953.39,0,9,Sunday,11,November,4,2024
TXN00004311,2024-11-10 09:18:26,2024-11-10,09:18:26,CUST000118,MERCH000182,other,purchase,cash,16.98,medium,approved,38.08393,-121.33886,8310.48,0,9,Sunday,11,November,4,2024
TXN00004312,2024-11-10 12:48:47,2024-11-10,12:48:47,CUST000052,MERCH000149,other,refund,credit_card,-85.71,large,approved,39.737615,-121.152685,678.02,0,12,Sunday,11,November,4,2024
TXN00004313,2024-11-10 16:28:47,2024-11-10,16:28:47,CUST000200,MERCH000098,healthcare,purchase,digital_wallet,62.15,large,approved,38.975876,-121.489946,2425.7,0,16,Sunday,11,November,4,2024
TXN00004314,2024-11-10 17:13:09,2024-11-10,17:13:09,CUST000129,MERCH000005,gas_station,purchase,bank_transfer,14.64,medium,approved,38.078484,-122.118579,5713.2,0,17,Sunday,11,November,4,2024
TXN00004315,2024-11-10 17:15:27,2024-11-10,17:15:27,CUST000142,MERCH000128,retail,purchase,debit_card,17.95,medium,approved,38.073159,-122.712887,8816.24,0,17,Sunday,11,November,4,2024
TXN00004316,2024-11-10 19:18:35,2024-11-10,19:18:35,CUST000142,MERCH000159,gas_station,purchase,cash,4.02,small,approved,38.508857,-122.374862,8152.97,0,19,Sunday,11,November,4,2024
TXN00004317,2024-11-10 20:23:26,2024-11-10,20:23:26,CUST000164,MERCH000195,gas_station,purchase,debit_card,21.33,medium,pending,37.10099,-120.779235,6827.36,0,20,Sunday,11,November,4,2024
TXN00004318,2024-11-10 21:13:30,2024-11-10,21:13:30,CUST000002,MERCH000087,groceries,fee,credit_card,-11.87,medium,approved,39.779929,-122.276809,5783.31,0,21,Sunday,11,November,4,2024
TXN00004319,2024-11-10 21:51:24,2024-11-10,21:51:24,CUST000041,MERCH000120,other,transfer,digital_wallet,638.97,extra_large,approved,37.669928,-120.510869,6351.45,0,21,Sunday,11,November,4,2024
TXN00004320,2024-11-10 23:20:31,2024-11-10,23:20:31,CUST000142,MERCH000187,entertainment,deposit,debit_card,391.21,very_large,pending,39.092778,-121.789535,2214.72,0,23,Sunday,11,November,4,2024
TXN00004321,2024-11-11 01:35:34,2024-11-11,01:35:34,CUST000176,MERCH000172,healthcare,transfer,debit_card,187.0,very_large,approved,39.333168,-121.756572,5992.41,0,1,Monday,11,November,4,2024
TXN00004322,2024-11-11 06:27:20,2024-11-11,06:27:20,CUST000142,MERCH000064,online_shopping,purchase,debit_card,27.72,medium,approved,39.482149,-120.394504,4988.24,0,6,Monday,11,November,4,2024
TXN00004323,2024-11-11 12:04:55,2024-11-11,12:04:55,CUST000089,MERCH000094,other,transfer,digital_wallet,101.23,very_large,approved,37.496927,-122.357134,3905.9,0,12,Monday,11,November,4,2024
TXN00004324,2024-11-11 12:19:18,2024-11-11,12:19:18,CUST000075,MERCH000170,restaurant,deposit,cash,121.41,very_large,approved,38.610079,-122.431142,8888.53,0,12,Monday,11,November,4,2024
TXN00004325,2024-11-11 13:29:36,2024-11-11,13:29:36,CUST000146,MERCH000121,other,deposit,credit_card,65.5,large,approved,37.251023,-120.043781,8311.22,0,13,Monday,11,November,4,2024
TXN00004326,2024-11-11 15:11:13,2024-11-11,15:11:13,CUST000146,MERCH000100,retail,refund,debit_card,-10.71,medium,approved,39.414377,-121.378187,859.68,1,15,Monday,11,November,4,2024
TXN00004327,2024-11-11 17:19:19,2024-11-11,17:19:19,CUST000132,MERCH000166,entertainment,purchase,bank_transfer,30.82,medium,approved,38.459355,-122.428438,9858.72,0,17,Monday,11,November,4,2024
TXN00004328,2024-11-11 18:14:45,2024-11-11,18:14:45,CUST000056,MERCH000135,utilities,purchase,debit_card,8.56,small,approved,37.475467,-122.502586,2376.84,0,18,Monday,11,November,4,2024
TXN00004329,2024-11-11 19:10:52,2024-11-11,19:10:52,CUST000186,MERCH000059,utilities,purchase,digital_wallet,60.02,large,approved,39.156037,-120.415005,2231.86,0,19,Monday,11,November,4,2024
TXN00004330,2024-11-11 22:33:16,2024-11-11,22:33:16,CUST000118,MERCH000069,retail,fee,digital_wallet,-2.85,small,approved,37.99351,-121.200462,9443.78,0,22,Monday,11,November,4,2024
TXN00004331,2024-11-11 23:17:20,2024-11-11,23:17:20,CUST000152,MERCH000198,other,purchase,debit_card,58.54,large,approved,37.34352,-122.654885,4503.54,0,23,Monday,11,November,4,2024
TXN00004332,2024-11-12 00:06:13,2024-11-12,00:06:13,CUST000040,MERCH000049,other,withdrawal,credit_card,16.91,medium,approved,38.383221,-120.339276,8073.11,0,0,Tuesday,11,November,4,2024
